time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2017-11-01,9516,9695.75,9458.75,9622,,9695.75,9458.75,9622,9074.44125
2017-12-01,9620,9795.25,9498,9634.5,,9795.25,9498,9634.5,9176.46
2018-01-02,9654.5,10296.75,9647.25,10178,,10296.75,9647.25,10178,9319.9725
2018-02-01,10222.5,10258.5,9413.5,10129,,10258.5,9413.5,10129,9424.8525
2018-03-01,10129,10438.5,9645,9794.5,,10438.5,9645,9794.5,9535.12
2018-04-02,9781,10091,9530.75,9827.25,,10091,9530.75,9827.25,9625.555
2018-05-01,9830,10247.5,9762,10207,,10247.5,9762,10207,9728.17125
2018-06-01,10206.5,10557.25,10154.75,10266.5,,10557.25,10154.75,10266.5,9854.9
2018-07-02,10267,10728.75,10186.25,10491.25,,10728.75,10186.25,10491.25,9986.27
2018-08-01,10491.75,10895.75,10413,10872.75,,10895.75,10413,10872.75,10123.6425
2018-09-04,10868.75,10892.5,10591.75,10838.75,,10892.5,10591.75,10838.75,10230.22875
2018-10-01,10842.5,10899.25,9751,10129.5,,10899.25,9751,10129.5,10292.925
2018-11-01,10130.5,10401.5,9620,10136.75,,10401.5,9620,10136.75,10294.99875
2018-12-03,10211.5,10309.5,8967.25,9499,,10309.5,8967.25,9499,10245.76125
2019-01-02,9496.25,10089.75,9283.25,10079.25,,10089.75,9283.25,10079.25,10236.2775
2019-02-01,10057.75,10315.25,9987.75,10257,,10315.25,9987.75,10257,10254.645
2019-03-01,10253.25,10664.25,10085.75,10532.25,,10664.25,10085.75,10532.25,10269.98
2019-04-01,10549.5,10999,10548,10971,,10999,10548,10971,10311.98125
2019-05-01,10968.25,10992,10248.75,10257,,10992,10248.75,10257,10313.96125
2019-06-03,10229.5,10911.5,10060.75,10813.75,,10911.5,10060.75,10813.75,10307.55625
2019-07-01,10872,11142.25,10833.5,10930.5,,11142.25,10833.5,10930.5,10344.5325
2019-08-01,10924.5,11105,10315,10766,,11105,10315,10766,10401.7125
2019-09-03,10718.75,11073.25,10671.25,10852.5,,11073.25,10671.25,10852.5,10498.9075
2019-10-01,10851.25,11208.25,10541.5,11159.5,,11208.25,10541.5,11159.5,10655.6825
2019-11-01,11161.5,11526,11151.75,11489.75,,11526,11151.75,11489.75,10791.4675
2019-12-02,11491.75,11881.25,11235.5,11809.75,,11881.25,11235.5,11809.75,10928.72375
2020-01-01,11814.5,12325,11715.75,12051,,12325,11715.75,12051,11081.76375
2020-02-03,12020.5,12800.75,11164,11585.75,,12800.75,11164,11585.75,11225.7025
2020-03-02,11387,12040.25,9683.25,10836.25,,12040.25,9683.25,10836.25,11264.73375
2020-04-01,10827,12199.25,10430.5,11924.25,,12199.25,10430.5,11924.25,11327.76
2020-05-01,11901.5,12658.5,11610.75,12641.25,,12658.5,11610.75,12641.25,11464.50375
2020-06-01,12567.5,13361.75,12436.25,13204.75,,13361.75,12436.25,13204.75,11702.12125
2020-07-01,13206.5,14124,13141.5,13979.75,,14124,13141.5,13979.75,12017.1525
2020-08-03,13998.75,15230.5,13911,15171.5,,15230.5,13911,15171.5,12364.9675
2020-09-01,15175.25,15530.75,13736.5,14437.25,,15530.75,13736.5,14437.25,12677.38875
2020-10-01,14455,15329,14024.5,14169,,15329,14024.5,14169,12984.615
2020-11-02,14114.5,15488.75,14022.25,15399.25,,15488.75,14022.25,15399.25,13248.90875
2020-12-01,15416,15992,15298.25,15956.75,,15992,15298.25,15956.75,13708.94125
2021-01-04,15962.75,16673.5,15565,15944.25,,16673.5,15565,15944.25,14210.38125
2021-02-01,15922.75,16974.25,15736,15979.5,,16974.25,15736,15979.5,14650.16875
2021-03-01,16031.25,16402,15281,16174.75,,16402,15281,16174.75,15039.1825
2021-04-01,16180.25,17149.75,16176,16951,,17149.75,16176,16951,15412.18
2021-05-03,16966,17033.25,16000.75,16772.25,,17033.25,16000.75,16772.25,15673.8825
2021-06-01,16784.75,17691.5,16548,17648.5,,17691.5,16548,17648.5,15949.07375
2021-07-01,17651.5,18227,17538,18059.5,,18227,17538,18059.5,16317.0125
2021-08-02,18065.75,18770.25,17803.5,18692.5,,18770.25,17803.5,18692.5,16706.39375
2021-09-01,18692.5,18801.75,17771,17793,,18801.75,17771,17793,17029.59875
2021-10-01,17803,18965.5,17468.5,18964.75,,18965.5,17468.5,18964.75,17276.3925
2021-11-01,18986,19868.25,18869.25,19339,,19868.25,18869.25,19339,17576.58625
2021-12-01,19339.5,19761.25,18593.75,19433.25,,19761.25,18593.75,19433.25,17922.42125
2022-01-03,19457.75,19665.75,16807.75,17969.75,,19665.75,16807.75,17969.75,18103.72
2022-02-01,17970.5,18361.75,16127.5,17319.75,,18361.75,16127.5,17319.75,18177.02625
2022-03-01,17321,18373.75,16047.5,18022.25,,18373.75,16047.5,18022.25,18233.67125
2022-04-01,18023.75,18303,15906.5,15995.5,,18303,15906.5,15995.5,18175.88375
2022-05-02,15997.25,16660.25,14596.25,15758.25,,16660.25,14596.25,15758.25,17903.92
2022-06-01,15767.5,16050.25,14144.5,14587.25,,16050.25,14144.5,14587.25,17542.55875
2022-07-01,14583.5,16088,14457.75,16053,,16088,14457.75,16053,17262.00125
2022-08-01,16057,16816.75,15323.5,15381.5,,16816.75,15323.5,15381.5,16960.3075
2022-09-01,15360.75,15979.75,14017,14051,,15979.75,14017,14051,16499.53625
2022-10-03,14022.75,14726.75,13477.5,14445.5,,14726.75,13477.5,14445.5,15984.565
2022-11-01,14447.75,15111.5,13628.75,15069.75,,15111.5,13628.75,15069.75,15639.93875
2022-12-01,15072,15215,13634.75,13917.75,,15215,13634.75,13917.75,15367.025
2023-01-03,13998.5,15184.5,13627,14995.25,,15184.5,13627,14995.25,15039.795
2023-02-01,14992,15825.75,14799,14917.25,,15825.75,14799,14917.25,14944.13875
2023-03-01,14917.25,16065.25,14550.25,16061.75,,16065.25,14550.25,16061.75,14945.485
2023-04-03,16015.75,16102.5,15553.75,16079.5,,16102.5,15553.75,16079.5,15052.43
2023-05-01,16070.75,17323.75,15755.5,17042.5,,17323.75,15755.5,17042.5,15101.89125
2023-06-01,17043.25,18045.75,17002,17886.75,,18045.75,17002,17886.75,15292.9675
2023-07-03,17901.25,18633,17633.5,18439.25,,18633,17633.5,18439.25,15663.4975
2023-08-01,18439.5,18459.5,17179.5,18106.75,,18459.5,17179.5,18106.75,16071.32375
2023-09-01,18104.25,18231.5,16957.5,17263,,18231.5,16957.5,17263,16362.9225
2023-10-02,17336.5,17840.25,16511.75,16823.5,,17840.25,16511.75,16823.5,16710.42375
2023-11-01,16831.5,18580,16782.25,18328.5,,18580,16782.25,18328.5,17017.07
2023-12-01,18326.5,19324.5,18092.75,19163,,19324.5,18092.75,19163,17394.60875
2024-01-02,19178.25,19952.75,18493.5,19424.5,,19952.75,18493.5,19424.5,17762.83875
2024-02-01,19432.5,20304,19422,20230,,20304,19422,20230,18167.51125
2024-03-01,20234.25,20623.25,19920.5,20379.25,,20623.25,19920.5,20379.25,18506.34375
2024-04-01,20417.25,20526.25,19027.5,19422.75,,20526.25,19027.5,19422.75,18730.83
2024-05-01,19376.75,20937.5,19300.5,20485,,20937.5,19300.5,20485,18977.56875
2024-06-03,20504.5,22024.5,20350,21620,,22024.5,20350,21620,19319.0575
2024-07-01,21623.5,22637.25,20378.5,21235.25,,22637.25,20378.5,21235.25,19780.58
2024-08-01,21246.75,21678.75,19004.5,21248,,21678.75,19004.5,21248,20163.63875
2024-09-03,21252.5,21960.75,19993.25,21656,,21960.75,19993.25,21656,20435.48375
2024-10-01,21657,22211.25,21240.75,21465.75,,22211.25,21240.75,21465.75,20751.31125
2024-11-01,21493.75,22763.5,21435.75,22414,,22763.5,21435.75,22414,20997.11125
2024-12-02,22418,23575.25,22133.25,22361,,23575.25,22133.25,22361,21286.08375
2025-01-02,22395.75,23220.25,21820.75,22697.75,,23220.25,21820.75,22697.75,21532.44
